WebAppID,CategoryID,Subject,MainText,Rating,Remarks
99,2,problem discovery,Finebt cud b improved!!	Its d most popular app in any smartphn But it has becum too slow since d last update!! Pls fix!! Odrwse it s a 5 on 5 material!!,1,M_140 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Update ruined it,Loved this game. My husband n I were on competition I updated he didn't. No way can u get ahead if I can't reset. Deleting a once awesome game.,1,M_141 AppID: 372836496 Src: AppStore_Random
99,2,Doesn't even open!,Downloaded it to find that it doesn't even open The AppStore says it's downloaded but nothing shows up in my app selection screen,1,M_142 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Great concept But,One flaw is the fact that its almost impossible to load mp3s or WAV files over data It will play for a second or two then say its unable to load this file Fix please!,3,M_143 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Poor Compatibility and Terrible Design,Why is this for iOS 7 only now? Not very fair for people wanting to run this on older devices or don't wish to downgrade to cruddy iOS 7,1,M_144 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Keeps Crashing!,Since the last update the app keeps crashing I need my notes! Please help,1,M_145 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Hate this update!!!!!,"I want the old version , this don't have the option to share my files via Facebook message ,please bring back the previous version or fix that !!!!",1,M_146 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Black out screen &amp downloading zip file problems,"I've always found Dropbox a bit buggy, but it's gotten worse since I updated to IOS 7  When I download zip files or webpages &amp open the files, the screen is blank, blackened or a blurred enlarged image of the symbol (of Facebook, Google or other symbols related to the site that the the zip file or webpages it came from 

As a teacher, I rely on having access online &amp off line related to research  for work my work as a teacher  Also, I am required to write notes &amp save them as zip files in order to save space

So, please fix Dropbox! Why does it keep telling me that I can't open some documents &amp that I don't have the authorization to alter or edit my document on the flip side, some documents tell me to enter a password (???)

If anyone has any suggestions to improve this or recommends a different program to recommend, I would appreciate it

Thanks!",2,M_147 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,"I like this app, which allow us to chat, share music and video	But in my mobile, after downloading the app, it works six months after that again it shows date failure and it will not work Again I have to download",5,M_148 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,It's awesome	However recently there is lapse to receive the message  Didn't receive notification until open up the app,4,M_149 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,"Nice	Nice app, I enjoy it but my kids have more fun. I wish they had more manly stuff. Until then I give it 4 stars
",4,M_150 AppID: #5_Pho to Lab PRO Fotobearbeitung Src: PlayStore_Random
99,2,Bummed cant share folders,"It allows me to share individual photos but not entire folders!  What good is that?? I can easily text someone a single photo  WTH ?  I want to be able to send a link to people of an entire folder with many pics in it from my mobile  Seems useless now 

On the other hand I do like that I can view and share excel documents That's pretty cool Although it does take quite a while to load it seems",2,M_151 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Hard to navigate,"You can't scroll very well when your trying to find a hotel, there's no search function that would find the hotel I was staying at and the attractions around and close by When scrolling  the hotels you would get to the bottom but it would let go on the the next 20 until you tap on a hotel then you could scroll down to the next 20 It has some good photos of every thing when you find it it doesn't perform  well on my iPad it's slow and it hard find what information your looking for if I was to use to book a hotel it might be worth it",2,M_152 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,No more options for styling as paragraph or section?!!,"I can't believe you guys removed one of the most useful features of Evernote, which was the ability to style lines as either a section, subsection, paragraph or blockquote That was the only way we could give some hierarchy to our notes

Now all my notes are one dimensional and its impossible to organize my thoughts How could the Evernote team consider that this feature was unnecessary? Do you guys not use your own app? How am I supposed to outline my notes? This is really a big let down to an otherwise great update But it's too big an omission for me too be happy about anything else That's why I give it 2 stars",2,M_153 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Really Bad Transfer,"I just tested this app out so that I could view Horrible Bosses as an UltraViolet Digital Copy, and I noticed that the movie was hard to see in some places because of what looked like really bad blurry areas right after the logos. This happened throughout the movie. This never happened to me with the regular digital copies that were compatible with iTunes. I could see everything clearly when I was using the regular digital copies. I think that if I have to buy these combo packs with UltraViolet Digital Copy, I will never use this app again. I'll stick to the UltraViolet/Flixster cloud because there it wasn't blurry at all. On top of this, since the update ALL the UltraViolet movies are buffering and skipping. This never happened with my last update. Please fix.",1,M_154 AppID: 284235722 Src: AppStore_Random
99,2,Keeps freezing,"The app used to work great, but now it keeps freezing and I can't get into my  notes It is very frustrating I have to delete the app and download it again What a pain!!",3,M_155 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Great app when it works,Freezing on start up all the time Becomes useless Considering other apps,1,M_156 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Way too many hang ups.,Hangs up multiple points in interface. Way too buggy to be useable.,1,M_157 AppID: 344542975 Src: AppStore_Random
99,2,Keeps getting better still a little buggy,"Im on an original iPad mini and so maybe that's part of he deal but it seems like there are still little thins that need some work For example the spell check doesn't work just right and the search is slow at times Neither of these or any others will keep from giving this app a great rating 

I also think that here are improvements I hope to see in the future One is full screen mode Maybe I'm missing this but the only time you get full screen is when you start a new note I'd like this options when reading or editing too 

Keep up the good work!",4,M_158 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Horrible,"The Evernote desktop version effectively ruined my windows 7 computer and brought to a halt my MS Office especially outlook  Still trying to repair the effects of this program Sadly haven't even got to really use the program   If you use a Mac then maybe no issues, but it was a bad purchase for this windows computer user",1,M_159 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Crashes!!!,This app keeps crashing as its loading my document Im a student in college using my iPad and this is not very good considering this is my book file,1,M_160 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Select allwhat the hell happened to that basic functionality??,Seriouslywhy did select all functionality no longer available on everything?! (For most apple app) If i need to upload 500 imagesi have to check those 500 images one-by-one!?!,1,M_161 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,"Good design, but buggy","The layout is very clean but it fails to load editing settings or feedback components It has potential, but is still buggy",3,M_162 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,"Disapointed	Developer pls optimize it for galaxy grand duo., and hope in modern combat 5 its comopatible with this grand duo too., not all can buy  high n phones all the time. Im really a fan of Modern Combat. Pls update and optimize it and il giv 5 star",4,M_163 AppID: #9_Modern Combat 4 Zero Hour Src: PlayStore_Random
99,2,problem discovery,No good.	It will let me make them but I can't share them to anything like Instagram!! :(( please fix this soon.,1,M_164 AppID: #2_flipagram Src: PlayStore_Random
99,2,Evernote,"Overall good maneuverability Love the connectivity I hate how hard iris to put different notes into different notebooks, though!",4,M_165 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,How about an English version?,3,M_166 AppID: #6_MomentCam Src: PlayStore_Random
99,2,Total Disappointment,Major sync failure! You put documents at work and go home and sync again only to find none of them are there Other times when they are actually synced you can't open them! I'm deleting it,1,M_167 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,NO	Fix the comments!,2,M_168 AppID: Not stated Src: RE2014_app_and_play_store_apps
