99_3397_2,problem discovery,Crashes constantly and will occasionally crash my iPad 3 
99_3398_2,problem discovery,It needs to be fixed not have useless things added on like a map option 
99_3399_4,information seeking,What was the point of this last update to make the app as difficult as possible to use 
99_3400_4,information giving,I don t like that you can t choose board cover with new update 
99_3401_4,information giving,It provides an access to ideas for just about any and everything 
99_3402_4,information giving,Great app would be nice if you could change tags on mobile version 
99_3403_4,information seeking,can t figure out how to change a board cover after the update 
99_3404_4,information giving,I doubt they even posted them 
99_3405_2,problem discovery,Obviously Pinterest is having spam issues 
99_3406_4,information giving,Please clear them up 
99_3407_2,problem discovery,Every since I updated to iOS7 this app crashes my whole iPad 
99_3408_2,problem discovery,Please fix because I don t like using Pinterest on a browser 
99_3409_4,information seeking,How do you change the board cover 
99_3410_2,problem discovery,However you guys forgot to add the follow count for individual boards 
99_3411_2,problem discovery,It crashes about five times a day when it IS working it is awesome 
99_3412_4,information giving,Hopefully the crashing has been fixed when there are a few open pages 
99_3413_4,information seeking, n nAlso why did you remove the number of pins we have per board 
99_3414_4,information giving,Please pay attention the the negative feedback 
99_3415_4,information seeking,So what happened to the option of saving photos from Pinterest directly to the camera roll on iPads 
99_3416_4,information giving,Totally counterintuitive and just makes things really difficult 
99_3417_4,information giving,It is not user friendly to navigate and there is an issue where I can t pin something because the pin button is out of reach 
99_3418_4,information giving,Now I can t email pins and upgrade is sluggish 
99_3419_4,information giving,Please put it back 
99_3420_5,feature request,And please add tags bc the search feature becomes useless when my description just says cute or adorable and I have to search my entire board to find something 
99_3421_2,problem discovery,About half of attempted re pins fail the hide seek bottom dock is a real pain to use and it much much harder to navigate in general than the older version 
99_3422_4,information giving,Please bring back the last version or let us down grade from this atrocious unusable fail 
99_3423_5,feature request,They just need to update the layout I fill like everything is hidden I want a better task bar 
99_3424_2,problem discovery,This version has crashed many more times than previous ones 
99_3425_5,feature request,boards subjects should have some type of restrictions or distinguishing key phrases 
99_3426_2,problem discovery,No more crashes and I m happy once again 
99_3427_2,problem discovery,App is crashing when trying to send a direct message via email 
99_3428_2,problem discovery,The look is bland and apparently Pinterest has forgotten tons of their pinners are DIY and crafting nuts as you can probably can tell I may have a slight problem with Pinterest 
99_3429_2,problem discovery,Just PLEASE fix it then I will love you so 
99_3430_2,problem discovery,Love the app but when I open the notifications it crashes 
99_3431_4,information giving,Please know I adore this app 
99_3432_2,problem discovery,Just please fix this bug 
99_3433_4,information seeking,But is there a way for used to filter out certain topics like tattoos and wedding dresses 
99_3434_2,problem discovery,So the app is totally worthless to me when I am doing everything right and it s not working 
99_3435_2,problem discovery,I updated my iPhone app and now when I open the app all the pages are blank 
99_3436_2,problem discovery,BSRA1028 I love this app but ever since I updated it it does not work 
99_3437_2,problem discovery,Please fix this very annoying and limits my use of the site 
99_3438_2,problem discovery,I updated the app and now no pins will show in the news feed or in the categories 
99_3439_2,problem discovery,I m quite annoyed and would really like them to fix this situation 
99_3440_2,problem discovery,Please fix this because otherwise I LOVE this app but it is useless to me if I can t view ANYTHING 
99_3441_5,feature request,Please restore a way to open pin links in external browser or let us save photos 
99_3442_5,feature request,I just wish that you could have more secret boards 
99_3443_2,problem discovery,Any app that crashes is terrible 
