Id,Subject,MainText,Text,TextTokens,TextTopics,TopicPercentages
99_3301_2,problem discovery,Ever since the iOS 7 update the app crashes whenever I try to look at my notifications ,problem discovery Ever since the iOS 7 update the app crashes whenever I try to look at my notifications,"['problem', '7', 'update', 'app', 'notification']",[171],[0.4482609]
99_3306_2,problem discovery,I love the app but it crashes only 5 minuets into searching and looking on it ,problem discovery I love the app but it crashes only 5 minuets into searching and looking on it,"['problem', 'app', 'minuet']",[171],[0.698517]
99_3310_2,problem discovery,Love Pinterest but the app crashes from time to time ,problem discovery Love Pinterest but the app crashes from time to time,"['problem', 'Pinterest', 'app', 'time', 'time']","[168, 182]","[0.43584198, 0.41373566]"
99_3312_2,problem discovery,Love Pinterest but will just crash when I try too look at pin notices ,problem discovery Love Pinterest but will just crash when I try too look at pin notices,"['problem', 'Pinterest', 'pin', 'notice']","[168, 143, 186]","[0.4080745, 0.36267298, 0.5]"
99_3313_2,problem discovery,The only problem is I spend too much time on it ,problem discovery The only problem is I spend too much time on it,"['problem', 'problem', 'time']",[182],[0.7674159]
99_3314_2,problem discovery,Only problems I have are there s no multiple upload option ,problem discovery Only problems I have are there s no multiple upload option,"['problem', 'problem', 'multiple', 'upload', 'option']","[171, 124]","[0.33964133, 0.3379971]"
99_3319_2,problem discovery,Brynnmlj Every time I open my feed it crashes same with my profile ,problem discovery Brynnmlj Every time I open my feed it crashes same with my profile,"['problem', 'time', 'feed', 'profile']",[182],[0.36957136]
99_3320_2,problem discovery,They need to make some fixes ,problem discovery They need to make some fixes,"['problem', 'fix']",[182],[0.6883647]
99_3324_2,problem discovery,Notifications are broken and can t access sent pins ,problem discovery Notifications are broken and can t access sent pins,"['problem', 'notification', 'access', 'pin']",[143],[0.60844034]
99_3326_2,problem discovery,I don t like how you have to comment on them now how i have to scroll through all my boards to get to one and I really hate how you cant have more than one board open at a time with the x s in the corner ,problem discovery I don t like how you have to comment on them now how i have to scroll through all my boards to get to one and I really hate how you cant have more than one board open at a time with the x s in the corner,"['problem', 'board', 'board', 'open', 'time', 'corner']","[157, 186]","[0.32417437, 0.3333333333333333]"
99_3327_2,problem discovery,The bottom just doesn t work for me ,problem discovery The bottom just doesn t work for me,"['problem', 'doesn', 'work']",[183],[0.7634303]
99_3328_2,problem discovery,This is my favorite app in the world but all of a sudden it starting to crash again and it is really annoying PLEASE FIX THIS ,problem discovery This is my favorite app in the world but all of a sudden it starting to crash again and it is really annoying PLEASE FIX THIS,"['problem', 'favorite', 'app', 'world', 'sudden', 'annoying']",[154],[0.8659378]
99_3332_2,problem discovery,The only thing I hate is the bug that shut it s down usually when I inadvertently have too many windows open ,problem discovery The only thing I hate is the bug that shut it s down usually when I inadvertently have too many windows open,"['problem', 'thing', 'bug', 'window', 'open']",[164],[0.30338025]
99_3335_2,problem discovery,Sure would be nice if the app didn t crash so often while I m pinning or just freezes ,problem discovery Sure would be nice if the app didn t crash so often while I m pinning or just freezes,"['problem', 'sure', 'nice', 'crash']",[134],[0.33737436]
99_3340_2,problem discovery,Now it will not load new pins from people I follow and if I click to view people I follow then it crashes and closes the app ,problem discovery Now it will not load new pins from people I follow and if I click to view people I follow then it crashes and closes the app,"['problem', 'new', 'pin', 'people', 'people', 'app']","[171, 107]","[0.37014818, 0.3400263]"
99_3341_2,problem discovery,Love this app but it crashes too much ,problem discovery Love this app but it crashes too much,"['problem', 'Love', 'app']",[138],[0.7635317]
99_3343_2,problem discovery,The app still crashes a lot and will often lose the page I was on if I switch to another app for a moment which is really annoying ,problem discovery The app still crashes a lot and will often lose the page I was on if I switch to another app for a moment which is really annoying,"['problem', 'app', 'page', 'app', 'moment', 'annoying']",[111],[0.8656666]
99_3344_2,problem discovery,Not a fan of the new layout and the app still crashes even on the most recent iOS platform ,problem discovery Not a fan of the new layout and the app still crashes even on the most recent iOS platform,"['problem', 'fan', 'new', 'layout', 'app', 'recent', 'platform']","[116, 171]","[0.38976002, 0.35036463]"
99_3351_2,problem discovery,Don t try to fix something that doesn t need fixing ,problem discovery Don t try to fix something that doesn t need fixing,"['problem', 'Don']",[171],[0.6985129]
99_3352_2,problem discovery,Reverse please ,problem discovery Reverse please,"['problem', 'reverse']",[171],[0.5432902]
99_3356_2,problem discovery,The only complaint I have is that it crashes at random times ,problem discovery The only complaint I have is that it crashes at random times,"['problem', 'complaint', 'random', 'time']",[182],[0.36291987]
99_3357_2,problem discovery,Though It crashes after a couples minutes on my ipod ,problem discovery Though It crashes after a couples minutes on my ipod,"['problem', 'couple', 'minute']","[100, 158]","[0.44766894, 0.31917217]"
99_3361_2,problem discovery,Very well put together but after using for a little bit on my iPhone the app crashes ,problem discovery Very well put together but after using for a little bit on my iPhone the app crashes,"['problem', 'little', 'bit', 'app']",[111],[0.81130564]
99_3362_2,problem discovery,When using it on my iPad it crashes and my iPad just shuts off then restarts it s self ,problem discovery When using it on my iPad it crashes and my iPad just shuts off then restarts it s self,"['problem', 'iPad', 'iPad', 'self']","[123, 184]","[0.5905779, 0.5]"
99_3366_2,problem discovery,My only complaint would be occasional crashes ,problem discovery My only complaint would be occasional crashes,"['problem', 'complaint', 'occasional', 'crash']",[135],[0.34724984]
99_3367_2,problem discovery,Please fix the bugs ,problem discovery Please fix the bugs,"['problem', 'bug']",[164],[0.6839634]
99_3368_2,problem discovery,I LOVE the update but I can t enjoy it because it still crashes A LOT ,problem discovery I LOVE the update but I can t enjoy it because it still crashes A LOT,"['problem', 'update', 'lot']",[171],[0.698517]
99_3369_2,problem discovery,This app crashes at least twice a day and now is not fully loading the activity my pins are getting ,problem discovery This app crashes at least twice a day and now is not fully loading the activity my pins are getting,"['problem', 'app', 'day', 'activity', 'pin']","[97, 143]","[0.35134488, 0.3259938]"
99_3371_2,problem discovery,I don t like the pull up menu please fix ,problem discovery I don t like the pull up menu please fix,"['problem', 'menu']",[134],[0.6830057]
99_3372_2,problem discovery,Please fix ur problem ,problem discovery Please fix ur problem,"['problem', 'problem']",[171],[0.69851714]
99_3373_2,problem discovery,Please fix it ,problem discovery Please fix it,['problem'],[171],[0.5432902]
99_3374_2,problem discovery,Please fix this ,problem discovery Please fix this,['problem'],[171],[0.54329026]
99_3376_2,problem discovery,They are only showing the brand new ones problem is sometimes I don t get through them all and then I come back now they are gone ,problem discovery They are only showing the brand new ones problem is sometimes I don t get through them all and then I come back now they are gone,"['problem', 'brand', 'new', 'one', 'problem']",[171],[0.47350776]
99_3377_2,problem discovery,Please please fix this ,problem discovery Please please fix this,['problem'],[171],[0.5432902]
99_3382_2,problem discovery,Please fix bigs ,problem discovery Please fix bigs,"['problem', 'big']","[171, 107]","[0.35216042, 0.34948072]"
99_3384_2,problem discovery,Please fix this ,problem discovery Please fix this,['problem'],[171],[0.54329026]
99_3387_2,problem discovery,I can barely go on there for a minute with out it crashing ,problem discovery I can barely go on there for a minute with out it crashing,"['problem', 'minute']",[100],[0.68357277]
99_3394_2,problem discovery,I hate the new layout the menu bar at the bottom the way I can t just tap outside of a box to close it how the close x has switched sides with the pin it button ,problem discovery I hate the new layout the menu bar at the bottom the way I can t just tap outside of a box to close it how the close x has switched sides with the pin it button,"['problem', 'new', 'layout', 'menu', 'bar', 'way', 'box', 'close', 'x', 'side', 'pin', 'button']",[134],[0.9279364]
