Id,OverallScore,Subject,MainText,SpamStatus,SubjectSpam,MainTextSpam
99_230027_4,10,rating,Great tool Does what it is supposed to do Thanks,0,0,0
99_230028_4,10,rating,Nic Very nic editing photos,0,0,0
99_230029_4,10,rating, it Coz it makes me look super pretty ,0,0,0
99_230030_4,10,rating,Mojukg Mouse monster Maxwell man of the sea 2,0,0,0
99_230031_4,10,rating,superb simply,0,0,0
99_230032_4,10,rating,Osum Evan,0,0,0
99_230033_4,10,rating,Best Sangat best,0,0,0
99_230034_4,10,rating,Gooood So good application ,0,0,0
99_230035_4,10,rating,Great I luv It,0,0,0
99_230036_4,10,rating,Best app ever It's a really cool app I can do things that I all ways wanted,0,0,0
99_230038_4,10,rating,Fun I love trying to figure each level out ,0,0,0
99_230039_4,10,rating,Fun,0,0,0
99_230040_4,10,rating,Love it,0,0,0
99_230041_4,10,rating,Love it Have always loved this game worth the buy ,0,0,0
99_230042_4,10,rating,BEST APP For photo editing it is the best app ever It has everything for make photo special,0,0,0
99_230043_4,10,rating,Amazing,0,0,0
99_230044_4,10,rating,No holes Great app ,0,0,0
99_230045_4,10,rating,Galaxy tab7 0 Its very crazy ldont give the star,0,0,0
99_230046_4,10,rating,Bty,0,0,0
99_230047_4,10,rating,I love it I love it its cool wow ,0,0,0
99_230048_4,10,rating,Excellent Amazing game Best one I've played for a while Hurry up and add more levels ,0,0,0
99_230049_4,10,rating,i love it this app i use for instsgram and facebook and its great definitly download its worth it ,0,0,0
99_230050_4,10,rating,So worth it By far the coolest phot app I've used You have to get this app ,0,0,0
99_230051_4,10,rating,Siiip ,0,0,0
99_230052_4,10,rating,Smooth and well,0,0,0
99_230053_4,10,rating,Great game,0,0,0
99_230054_4,10,rating,The best You know it,0,0,0
99_230055_4,10,rating,Excellent Amazingly Gud option to get stress free ,0,0,0
99_230056_4,10,rating,Xperia arc Super,0,0,0
99_230057_4,10,rating,Awesome It's nice haha but need more effort just joking it's really cool I really like it ,0,0,0
99_230058_4,10,rating,Love it Works great Have it on my nook and my PC ,0,0,0
99_230059_4,10,rating,Tuesday Good,0,0,0
99_230060_4,10,rating,Superb An awesome app Wish for a cymera widget ,0,0,0
99_230061_4,10,rating,Good Best camera app on Google play,0,0,0
99_230062_4,10,rating,Just said Huhuhuhu,0,0,0
99_230063_4,10,rating,FINALLY So great to have this game on mobile ,0,0,0
99_230065_4,10,rating,Super cool ,0,0,0
99_230066_4,10,rating,Helpful,0,0,0
99_230067_4,10,rating,Awesome I really love it I can put memories and some songs OMG I just love it ,0,0,0
99_230068_4,10,rating,Just like other msngrz,0,0,0
99_230069_4,10,rating,Brilliant app Great fun touches upthe photos amazingly ,0,0,0
99_230070_4,10,rating,Good I like it,0,0,0
99_230071_4,10,rating,Very nice Software Works great to meet two hearts,0,0,0
99_230072_4,10,rating,Very cool This game is great Next best thing to CoD Ghosts except it is hard to aim ,0,0,0
99_230073_4,10,rating,awesome i loveee it ,0,0,0
99_230074_4,10,rating,being human I like this apps,0,0,0
99_230075_4,10,rating,Good Oog,0,0,0
99_230076_4,10,rating,Good Outstanding,0,0,0
99_230077_4,10,rating,Print Share This is an easy and awesome app yo have ,0,0,0
99_230078_4,10,rating,My My,0,0,0
99_230079_4,10,rating,Fun Very addictive and fun ,0,0,0
99_230080_4,10,rating, Good ,0,0,0
99_230081_4,10,rating,I love this game The best game I've ever played,0,0,0
99_230082_4,10,rating,Good Love it ,0,0,0
99_230084_4,10,rating,Excellent I like this app Very good D,0,0,0
99_230085_4,10,rating,Very fun and easy to use Recommended ,0,0,0
99_230086_4,10,rating,Alles ok Tut was es soll danke ,0,0,0
99_230087_4,10,rating,Awesome I love this app,0,0,0
99_230089_4,10,rating,nice nice app,0,0,0
99_230090_4,10,rating,Awesome More than expected simply amazing ,0,0,0
99_230091_4,10,rating,ice,0,0,0
99_230092_4,10,rating,Very good Every nice,0,0,0
99_230093_4,10,rating,Cool Inastagrammmmmmmmmmmmmmmmmmmmmmmmmmmfnsucksmmmmmm,0,0,0
99_230094_4,10,rating,Ok Good game,0,0,0
99_230095_4,10,rating,Helping one Good app,0,0,0
99_230096_4,10,rating,Nice It works correctly,0,0,0
99_230097_4,10,rating,Great app,0,0,0
99_230098_4,10,rating,Samsung galaxy tab 2 Nice app ,0,0,0
99_230100_4,10,rating,Gs4 Love it great new puzzles,0,0,0
99_230101_4,10,rating,Very nice Nice,0,0,0
99_230102_4,10,rating,finally found the apps that i want ,0,0,0
99_230103_4,10,rating,Console Like It looks just like a console game Good job Gameloft ,0,0,0
99_230105_4,10,rating,Best It is the coolest because I get to put pitures up,0,0,0
99_230106_4,10,rating,Great Makes good pics I love this app its great,0,0,0
99_230107_4,10,rating,I love this app Use it all the time ,0,0,0
99_230108_4,10,rating,Enough said 5 stars ,0,0,0
99_230109_4,10,rating,Super app Super app ever,0,0,0
99_230110_4,10,rating,Brill Love it,0,0,0
99_230111_4,10,rating,Great app This app work greatly with my samsung galaxy trend I this app ,0,0,0
99_230112_4,10,rating,The best I game ever ,0,0,0
99_230113_4,10,rating,Perfekt Hervorragend,0,0,0
99_230114_4,10,rating,Perfect Made it easier for me,0,0,0
99_230115_4,10,rating,Awesome I like this game but I hate having to unlock some things with real money but everything else is great ,0,0,0
99_230116_4,10,rating,Bill Fun and ez to use,0,0,0
99_230117_4,10,rating,Best App Best chatting app ever,0,0,0
99_230118_4,10,rating,Super cool I like it ,0,0,0
99_230119_4,10,rating,ANYW Very good AV,0,0,0
99_230120_4,10,rating,Love it ,0,0,0
99_230121_4,10,rating,Excellent just what I wanted Works great on my Galaxy S3 I have 5 different sync folder pairs set up One is for my pictures so that when I take a picture it will instantly be sync'ed to my google cloud account and then my PC syncs with google cloud meaning I should never lose a picture I also do an occasional sync to my NAS drive as I'm a bit paranoid I also sync from my MP3 folder on my NAS account back onto my phone card so that when I add some new music to my NAS drive it will sync onto my phone Altogether a very useful program ,0,0,0
99_230122_4,10,rating,Great security Let's me know about any threats on my phone ,0,0,0
99_230123_4,10,rating,Great app love it Can't get any better,0,0,0
99_230124_4,10,rating,EA Keep up the good job The game's superb ,0,0,0
99_230125_4,10,rating,I love This Game,0,0,0
99_230126_4,10,rating, Best app ever ,0,0,0
99_230128_4,10,rating,I likey Very useful because of my love of editing ,0,0,0
99_230129_4,10,rating,Well Awesome,0,0,0
99_230130_4,10,rating,Xperia Z1 It is an awesome product Most reliable ,0,0,0
99_230131_4,10,rating,Cool Cool,0,0,0
99_230132_4,10,rating,I like this Thanks ,0,0,0
99_230133_4,10,rating,Very good Very good,0,0,0
99_230134_4,10,rating,A classic Finally a decent version of worms on Android ,0,0,0
99_230135_4,10,rating,Like Awesome,0,0,0
99_230137_4,10,Great Fun,This game is really fun and a great way to learn facts geography capitals landmarks and locations of all of the great states in the United States My nephews are into strategically placing the stacks Super learning fun ,0,0,0
99_230138_4,6,Awesome ,I love how it tests my brain ,0,0,0
99_230140_4,10,Works great,Easy to find songs and purchase in iTunes ,0,0,0
99_230142_4,10,Great app ,Lots of fun to use We live in a unpopulated area and it's neat to pick out which stars are what The app works very well ,0,0,0
99_230143_4,8,Revue,It's really useful cuz I'm a astronomer It's magestical ,0,0,0
99_230144_4,10,Awesome,A very exciting app I like to share with my kids ,0,0,0
99_230145_4,10,Saweeeet',Very nice app,0,0,0
99_230147_4,8,The best restaurant finding app,The only complaint I have about this app is that unless you live in one of the supported cities it's pretty much useless Even if you do live in a big city the app won't help you at all if you're travelling somewhere smaller which is why I recommend keeping a backup app like Urbanspoon on your iPhone as a backup ,0,0,0
99_230152_4,10,Love love love ,This is hands down the most useful app I had the lite version but decided it was worth the money to upgrade It makes it so much easier than the guess and check on the calendar I love it ,0,0,0
99_230153_4,8,Photographer,Ran side by side with other and this app beat all hands down Needs dedicated space for mileage ,0,0,0
99_230154_4,8,Great app,Love it's multifunctionality Able to do multiple business and year prior expenses etc ,0,0,0
99_230155_4,8,Consumer,This ap is great really puts your collection at your fingertips I really like how easy it is to manage your wine collection buying drinking or storage notes Love it ,0,0,0
99_230157_4,10,The best,Better than any other wine app ,0,0,0
99_230158_4,8,Ehh,It is a good app but I eat a lot of home cooked meals and it's hard to find the exact thing I ate ,0,0,0
99_230159_4,10,Amazing,This app is beast The best thing is is that it doesn't need Internet Because I have an iPod touch so I don't have Internet on it in public I recomend this app ,0,0,0
99_230160_4,10,Great app,Buy it,0,0,0
99_230161_4,8,I like,This is a great little app especially for those with hectic schedules it keeps you in like for visual people like me ,0,0,0
99_230162_4,6,Support my touch ,Live sky does not work on my touch Also doesn't find my correct locAtion So close to being like the Droid app but off by a parsec ,0,0,0
99_230164_4,10,Great app ,Used this app all over the world and it hasn't let me down yet ,0,0,0
99_230165_4,10,Snow n sun,I take this on the mountain and on the bike trail Continually improving in surprising ways Keep up the great work ,0,0,0
99_230167_4,10,Love it ,I love the sync bday reminders ,0,0,0
99_230168_4,10,No complaints,Works just fine ,0,0,0
99_230169_4,10,Awesomeness ,Great app ,0,0,0
99_230171_4,8,Instructions on how to use ,To those concerned that you cannot zoom in on those savvy charts and reference materials included on this app you CAN Let me help Simply tap on the chart or image itself This will then immediately bring it up closer in its own page and then you can get even closer by pinching Just tap the images first my friends This is a great app ,0,0,0
99_230172_4,10,Boss,At first I didn't have the challenges on and literally got board in about 10min But when I turn the challenges on I was all over it like a hawk of a dead animal So to get to the point BETER THAN MODERN COMBAT 3 ,0,0,0
99_230173_4,10, 3,BEST GAME EVER ,0,0,0
99_230174_4,8,How to buy packs,I can't find how to buy add ons Plz help other wise great game,0,0,0
99_230175_4,2,Add girls ,I will give it 5 stars when you add girl pygmies ,0,0,0
99_230176_4,10,Love this App,Great app to have for tracking flights I own a limousine company all my drivers use it to track their clients flights ,0,0,0
99_230177_4,10,Great ,Easy to use and very accurate A must for any traveler ,0,0,0
99_230178_4,10,Amazing ,I just finished up a weekend of playing and it was the first time I have used this product I was more than impressed with it The setlist option was my favorite part We played several different times throughout the weekend and being able to program the songs into setlist form made it super easy to transition between songs I highly recommend this product and can't wait to use it again ,0,0,0
99_230179_4,10,Easy to use even for non techie Well worth the price ,A must buy ,0,0,0
99_230182_4,8,Great app,I use this app every day on my iPhone 4 and it works perfectly fine ,0,0,0
99_230183_4,10,Love photos with Bible verses ,I enjoy sending verses to my friends on my iPhone,0,0,0
99_230184_4,10,Love it ,I love having a new verse pop up every morning Great for on the go and if you're looking for a verse pertaining to a certain category whether it be encouragement patience etc Very convenient And beautiful background pictures ,0,0,0
99_230185_4,10,So useful for keeping me in track ,I love the convenience I having daily readings right at my fingertips and when I travel to Europe for the semester I don't know if I could live without it ,0,0,0
99_230186_4,10,IMissal,Great for daily readings I love it ,0,0,0
99_230187_4,10,Excellent app ,This is an excellent app to use in the daily devotional reading of the mass readings Well done ,0,0,0
99_230189_4,10,A Wonderful Spiritual Aid,What a bargain for all the benefits I receive daily from this app The audio is especially good to have Reading or listening to the daily Mass readings has been a great help to me I also like having the prayers for the start and end my day I consider this to be a must have app for all busy Catholics ,0,0,0
99_230190_4,10,Like a boss,Doodle jump is sick I love it He's so freaking cute ,0,0,0
99_230192_4,8,Buy this,Pixel for pixel this scanner does better than an expensive HP printer scanner Part of that is the iPhone but the other part is JotNot's software I use this in my presentations for text off a page it doesn't do so well with images though hence the 4 stars taken as a whole it's money well spent ,0,0,0
99_230193_4,10,Simple Easy,Fantastic app Makes reading forums so much easier that now I find myself doing it more Great ,0,0,0
99_230194_4,10,Cool,I like a lot,0,0,0
99_230195_4,8,Love It More Forums Please ,I think this app works better than using my desktop to use forums Fast eat to read searches well Wish it had Miniusa and Bike forums Great for Tacoma World ,0,0,0
99_230196_4,10,Great App ,If you use forums a lot you'll love this app ,0,0,0
