FeedbackID,CategoryID,WebAppID,Datetime,ContactName,Subject,Rating,OverallScore,MainText,Status,SpamStatus,Remarks,ContactEmail,MainTextCleaned,SubjectCleaned
464,4,99,2019-12-04 16:43:59,,information giving,3,6,"Love this app, and it  s not crashing for me anymore!!",0,0,P_16190,,Love this app and it s not crashing for me anymore ,information giving
465,5,99,2019-12-04 16:43:59,,feature request,3,3,I wish there was a way to put my boards in alphabetical order without moving them all individually.,0,0,P_16195,,I wish there was a way to put my boards in alphabetical order without moving them all individually ,feature request
466,4,99,2019-12-04 16:43:59,,information giving,3,6,I love that you are now able to pin from your clipboard!,0,0,P_16199,,I love that you are now able to pin from your clipboard ,information giving
467,4,99,2019-12-04 16:43:59,,information giving,3,6,I like everything about this app except the fact that I can  t pin anything from my iPhone!,0,0,P_16206,,I like everything about this app except the fact that I can t pin anything from my iPhone ,information giving
468,4,99,2019-12-04 16:43:59,,information seeking,3,6,My only complaint would be that if a pin is reported as a possible threat why isn  t it removed?,0,0,P_16215,,My only complaint would be that if a pin is reported as a possible threat why isn t it removed ,information seeking
469,4,99,2019-12-04 16:43:59,,information giving,3,6,Haven  t had any problems on iPhone 5!,0,0,P_16221,,Haven t had any problems on iPhone 5 ,information giving
470,4,99,2019-12-04 16:43:59,,information giving,3,6,When I wake up in the middle of the night I just grab my phone and start pinning!,0,0,P_16227,,When I wake up in the middle of the night I just grab my phone and start pinning ,information giving
471,2,99,2019-12-04 16:43:59,,problem discovery,3,12,Please fix this problem and let us pin more than that.,0,0,P_16234,,Please fix this problem and let us pin more than that ,problem discovery
472,2,99,2019-12-04 16:43:59,,problem discovery,3,12,The app on my iPad regularly crashes.,0,0,P_16240,,The app on my iPad regularly crashes ,problem discovery
473,2,99,2019-12-04 16:43:59,,problem discovery,3,12,I can be bombarded with ads anywhere   I don  t need to sit and browse through them.,0,0,P_16244,,I can be bombarded with ads anywhere I don t need to sit and browse through them ,problem discovery
474,4,99,2019-12-04 16:43:59,,information giving,3,6,I  ve never had an issue with it crashing.,0,0,P_16245,,I ve never had an issue with it crashing ,information giving
475,4,99,2019-12-04 16:43:59,,information giving,3,6,My only problem with it is the fact I say just 2 more minutes and they turn into hours!,0,0,P_16254,,My only problem with it is the fact I say just 2 more minutes and they turn into hours ,information giving
476,2,99,2019-12-04 16:43:59,,problem discovery,3,12,"However, it has crashed a couple of times recently on the iPad.",0,0,P_16256,,However it has crashed a couple of times recently on the iPad ,problem discovery
477,4,99,2019-12-04 16:43:59,,information giving,3,6,I might use it 50 times a day just for home made goodies alone.,0,0,P_16262,,I might use it 50 times a day just for home made goodies alone ,information giving
478,4,99,2019-12-04 16:43:59,,information giving,3,6,\n Absolutely HATE the new way they list the categories with a picture....please go back to the old list...or let us choose which we  d like to use.,0,0,P_16274,, n Absolutely HATE the new way they list the categories with a picture please go back to the old list or let us choose which we d like to use ,information giving
479,4,99,2019-12-04 16:43:59,,information giving,3,6,They updated the app and it is a lot better.,0,0,P_16281,,They updated the app and it is a lot better ,information giving
480,4,99,2019-12-04 16:43:59,,information giving,3,6,"Luckily I don  t have the crashing issue or I would probably have to cry, lol.",0,0,P_16284,,Luckily I don t have the crashing issue or I would probably have to cry lol ,information giving
481,4,99,2019-12-04 16:43:59,,information giving,3,6,I could not tell you how many fun ideas I have tried and loved because of Pinterest.,0,0,P_16284,,I could not tell you how many fun ideas I have tried and loved because of Pinterest ,information giving
482,4,99,2019-12-04 16:43:59,,information giving,3,6,I think it  s much easier to pin things on the app than it is to pin them on the website.,0,0,P_16298,,I think it s much easier to pin things on the app than it is to pin them on the website ,information giving
483,4,99,2019-12-04 16:43:59,,information giving,3,6,I love looking at wedding stuff to help me plan my upcoming wedding.,0,0,P_16317,,I love looking at wedding stuff to help me plan my upcoming wedding ,information giving
484,5,99,2019-12-04 16:43:59,,feature request,3,3,"I like pinterest a lot, but it really needs to be managed better.",0,0,P_16332,,I like pinterest a lot but it really needs to be managed better ,feature request
485,4,99,2019-12-04 16:43:59,,information giving,3,6,Adding 12/24/13  do not like updated fragmented boards.,0,0,P_16332,,Adding 12 24 13 do not like updated fragmented boards ,information giving
486,4,99,2019-12-04 16:43:59,,information giving,3,6,Use it just about everyday.,0,0,P_16343,,Use it just about everyday ,information giving
487,2,99,2019-12-04 16:43:59,,problem discovery,3,12,"Frequent app crashes on my iPad, please fix this bug!",0,0,P_16344,,Frequent app crashes on my iPad please fix this bug ,problem discovery
488,4,99,2019-12-04 16:43:59,,information giving,3,6,"Pinterest is my go to when I need an idea for anything (hair styles, crafting, cooking, whatever!)",0,0,P_16349,,Pinterest is my go to when I need an idea for anything hair styles crafting cooking whatever ,information giving
489,2,99,2019-12-04 16:43:59,,problem discovery,3,12,"\n\n~update for new version~\n\nI preferred the last layout and it STILL crashes when the orientation changes (and at random, too).",0,0,P_16354,, n n update for new version n nI preferred the last layout and it STILL crashes when the orientation changes and at random too ,problem discovery
490,2,99,2019-12-04 16:43:59,,problem discovery,3,12,Why put the effort into a new layout and not fix major bugs?,0,0,P_16354,,Why put the effort into a new layout and not fix major bugs ,problem discovery
491,5,99,2019-12-04 16:43:59,,feature request,3,3,I feel that they need to remove them.,0,0,P_16356,,I feel that they need to remove them ,feature request
492,4,99,2019-12-04 16:43:59,,information giving,3,6,Will think of other improvements that may be needed when I think of them.,0,0,P_16361,,Will think of other improvements that may be needed when I think of them ,information giving
493,2,99,2019-12-04 16:43:59,,problem discovery,3,12,Please fix the bugs!!,0,0,P_16378,,Please fix the bugs ,problem discovery
494,2,99,2019-12-04 16:43:59,,problem discovery,3,12,"Does the job you need it for but occasional crashes (I use it daily and it probably crashes once a week) can be a nuisance, but just briefly.",0,0,P_16382,,Does the job you need it for but occasional crashes I use it daily and it probably crashes once a week can be a nuisance but just briefly ,problem discovery
495,2,99,2019-12-04 16:43:59,,problem discovery,3,12,"Will,lock up,and crash often.",0,0,P_16389,,Will lock up and crash often ,problem discovery
496,2,99,2019-12-04 16:43:59,,problem discovery,3,12,"Sha  chey Renee ,  This new update crashes when I click on images and I can  t see my followers and who  s following me please change this ,",0,0,P_16391,,Sha chey Renee This new update crashes when I click on images and I can t see my followers and who s following me please change this ,problem discovery
497,2,99,2019-12-04 16:43:59,,problem discovery,3,12,I would have given it 5 stars except it crashes for no reason &amp; whatever you were looking at is lost.,0,0,P_16396,,I would have given it 5 stars except it crashes for no reason whatever you were looking at is lost ,problem discovery
498,4,99,2019-12-04 16:43:59,,information seeking,3,6,Why was this feature removed?,0,0,P_16396,,Why was this feature removed ,information seeking
499,2,99,2019-12-04 16:43:59,,problem discovery,3,12,Please fix this soon!!,0,0,P_16397,,Please fix this soon ,problem discovery
500,2,99,2019-12-04 16:43:59,,problem discovery,3,12,"I want to change the covers on my boards, but you can  t do that in this update, please fix it or if you got rid of it, please bring it back!",0,0,P_16398,,I want to change the covers on my boards but you can t do that in this update please fix it or if you got rid of it please bring it back ,problem discovery
501,2,99,2019-12-04 16:43:59,,problem discovery,3,12,"However, in the last update something happened and now the app crashes constantly and when I can get in, all my pictures are gone.",0,0,P_16402,,However in the last update something happened and now the app crashes constantly and when I can get in all my pictures are gone ,problem discovery
502,2,99,2019-12-04 16:43:59,,problem discovery,3,12,The only thing is it crashes a lot!,0,0,P_16409,,The only thing is it crashes a lot ,problem discovery
503,4,99,2019-12-04 16:43:59,,information giving,3,6,"HomelessDragon ,  Says I need to grant access to log in via Facebook.",0,0,P_16413,,HomelessDragon Says I need to grant access to log in via Facebook ,information giving
504,2,99,2019-12-04 16:43:59,,problem discovery,3,12,I find it very annoying that Pinterest keeps crashing literally every few minutes...didn  t have this problem before.,0,0,P_16421,,I find it very annoying that Pinterest keeps crashing literally every few minutes didn t have this problem before ,problem discovery
505,2,99,2019-12-04 16:43:59,,problem discovery,3,12,"It will work fine sometimes, but since the new update if I leave and come back to the app the images won  t show up.",0,0,P_16423,,It will work fine sometimes but since the new update if I leave and come back to the app the images won t show up ,problem discovery
506,5,99,2019-12-04 16:43:59,,feature request,3,3,Please change it back to how it was before.,0,0,P_16425,,Please change it back to how it was before ,feature request
507,2,99,2019-12-04 16:43:59,,problem discovery,3,12,"I  ve seen many people have this issue, and currently mine takes up 1.5 gb of my memory because it saves every single photo u pin or look at in the cache.",0,0,P_16427,,I ve seen many people have this issue and currently mine takes up 1 5 gb of my memory because it saves every single photo u pin or look at in the cache ,problem discovery
508,4,99,2019-12-04 16:43:59,,information giving,3,6,Never had an issue with it.,0,0,P_16428,,Never had an issue with it ,information giving
509,5,99,2019-12-04 16:43:59,,feature request,3,3,Very annoyed that I can  t delete pins from notifications tab.,0,0,P_16429,,Very annoyed that I can t delete pins from notifications tab ,feature request
510,4,99,2019-12-04 16:43:59,,information giving,3,6,"Whether I need some inspiration in planning a birthday party, motivation to work out, or outfit ideas, Pinterest is my first stop!",0,0,P_16443,,Whether I need some inspiration in planning a birthday party motivation to work out or outfit ideas Pinterest is my first stop ,information giving
511,4,99,2019-12-04 16:43:59,,information giving,3,6,It is the one if the best apps ever created and is very useful and fun to look at.,0,0,P_16446,,It is the one if the best apps ever created and is very useful and fun to look at ,information giving
512,4,99,2019-12-04 16:43:59,,information giving,3,6,It  s cool how you can save the things you like as well.,0,0,P_16446,,It s cool how you can save the things you like as well ,information giving
