FeedbackID,WebAppID,CategoryID,SubjectCleaned,MainTextCleaned,SubjectSpam,MainTextSpam,SpamStatus,Subjectivity,Polarity,TextTokens,Text
3136,99,4,information giving,Thank you for adding more secret boards ,0,0,0,2,2,"['thank', 'add', 'secret', 'board']",information giving Thank you for adding more secret boards
3137,99,4,information giving,I have lots of recipes on here and when I m trying to find that recipe I made a year ago so I can make dinner it s frustrating that I can t search for it and find it quickly ,0,0,0,2,2,"['lot', 'recipe', 'try', 'find', 'recipe', 'year', 'ago', 'dinner', 'frustrating', 'search', 'find', 'quickly']",information giving I have lots of recipes on here and when I m trying to find that recipe I made a year ago so I can make dinner it s frustrating that I can t search for it and find it quickly
3138,99,2,problem discovery,Some minor problems happens often but still love this app ,0,0,0,2,2,"['problem', 'minor', 'problem', 'happen', 'love', 'app']",problem discovery Some minor problems happens often but still love this app
3139,99,4,information giving,You can use it for anything and it s so easy to use ,0,0,0,2,2,"['use', 'easy', 'use']",information giving You can use it for anything and it s so easy to use
3140,99,2,problem discovery,If there is a way to do this it isn t intuitive ,0,0,0,2,2,"['problem', 'way', 'isn', 'intuitive']",problem discovery If there is a way to do this it isn t intuitive
3141,99,5,feature request, I m kinda technologically challenged I admit but ideally the app should be programmed and designed with people like me in mind ,0,0,0,2,2,"['feature', 'request', 'kinda', 'technologically', 'challenge', 'admit', 'ideally', 'app', 'program', 'design', 'people', 'like', 'mind']",feature request  I m kinda technologically challenged I admit but ideally the app should be programmed and designed with people like me in mind
3142,99,4,information giving,It s always up to date and never crashes ,0,0,0,2,2,"['date', 'crash']",information giving It s always up to date and never crashes
3143,99,2,problem discovery,The only issue is that the search function for your own pins is not very accurate ,0,0,0,2,2,"['problem', 'issue', 'search', 'function', 'pin', 'accurate']",problem discovery The only issue is that the search function for your own pins is not very accurate
3144,99,2,problem discovery,Its good but it can use a bit of an improvement like sometimes the pictures just doesnt show and it takes a while for it to get back but that would be it ,0,0,0,2,2,"['problem', 'good', 'use', 'bit', 'improvement', 'like', 'picture', 'not', 'take']",problem discovery Its good but it can use a bit of an improvement like sometimes the pictures just doesnt show and it takes a while for it to get back but that would be it
3145,99,4,information giving,Works smoothly and easily every time I use the app can t say that about all apps ,0,0,0,2,2,"['work', 'smoothly', 'easily', 'time', 'use', 'app', 'app']",information giving Works smoothly and easily every time I use the app can t say that about all apps
3146,99,4,information giving,Love this app and it s not crashing for me anymore ,0,0,0,2,2,"['Love', 'app', 'crash', 'anymore']",information giving Love this app and it s not crashing for me anymore
3147,99,5,feature request,I wish there was a way to put my boards in alphabetical order without moving them all individually ,0,0,0,2,2,"['feature', 'request', 'wish', 'way', 'board', 'alphabetical', 'order', 'move', 'individually']",feature request I wish there was a way to put my boards in alphabetical order without moving them all individually
3148,99,4,information giving,I love that you are now able to pin from your clipboard ,0,0,0,2,2,"['love', 'able', 'pin', 'clipboard']",information giving I love that you are now able to pin from your clipboard
3149,99,4,information giving,I like everything about this app except the fact that I can t pin anything from my iPhone ,0,0,0,2,2,"['like', 'app', 'fact', 'pin', 'iPhone']",information giving I like everything about this app except the fact that I can t pin anything from my iPhone
3150,99,4,information seeking,My only complaint would be that if a pin is reported as a possible threat why isn t it removed ,0,0,0,2,2,"['complaint', 'pin', 'report', 'possible', 'threat', 'isn', 'remove']",information seeking My only complaint would be that if a pin is reported as a possible threat why isn t it removed
3151,99,4,information giving,Haven t had any problems on iPhone 5 ,0,0,0,2,2,"['Haven', 'problem', 'iPhone', '5']",information giving Haven t had any problems on iPhone 5
3152,99,4,information giving,When I wake up in the middle of the night I just grab my phone and start pinning ,0,0,0,2,2,"['wake', 'middle', 'night', 'grab', 'phone', 'start', 'pin']",information giving When I wake up in the middle of the night I just grab my phone and start pinning
3153,99,2,problem discovery,Please fix this problem and let us pin more than that ,0,0,0,2,2,"['problem', 'fix', 'problem', 'let', 'pin']",problem discovery Please fix this problem and let us pin more than that
3154,99,2,problem discovery,The app on my iPad regularly crashes ,0,0,0,2,2,"['problem', 'app', 'iPad', 'regularly', 'crash']",problem discovery The app on my iPad regularly crashes
3155,99,2,problem discovery,I can be bombarded with ads anywhere I don t need to sit and browse through them ,0,0,0,2,2,"['problem', 'bombard', 'ad', 'don', 'need', 'sit', 'browse']",problem discovery I can be bombarded with ads anywhere I don t need to sit and browse through them
3156,99,4,information giving,I ve never had an issue with it crashing ,0,0,0,2,2,"['issue', 'crash']",information giving I ve never had an issue with it crashing
3157,99,4,information giving,My only problem with it is the fact I say just 2 more minutes and they turn into hours ,0,0,0,2,2,"['problem', 'fact', '2', 'minute', 'turn', 'hour']",information giving My only problem with it is the fact I say just 2 more minutes and they turn into hours
3158,99,2,problem discovery,However it has crashed a couple of times recently on the iPad ,0,0,0,2,2,"['problem', 'crash', 'couple', 'time', 'recently', 'iPad']",problem discovery However it has crashed a couple of times recently on the iPad
3159,99,4,information giving,I might use it 50 times a day just for home made goodies alone ,0,0,0,2,2,"['use', '50', 'time', 'day', 'home', 'goody']",information giving I might use it 50 times a day just for home made goodies alone
3160,99,4,information giving, n Absolutely HATE the new way they list the categories with a picture please go back to the old list or let us choose which we d like to use ,0,0,0,2,2,"['absolutely', 'HATE', 'new', 'way', 'list', 'category', 'picture', 'old', 'list', 'let', 'choose', 'like', 'use']",information giving  n Absolutely HATE the new way they list the categories with a picture please go back to the old list or let us choose which we d like to use
3161,99,4,information giving,They updated the app and it is a lot better ,0,0,0,2,2,"['update', 'app', 'well']",information giving They updated the app and it is a lot better
3162,99,4,information giving,Luckily I don t have the crashing issue or I would probably have to cry lol ,0,0,0,2,2,"['luckily', 'don', 'crash', 'issue', 'probably', 'cry']",information giving Luckily I don t have the crashing issue or I would probably have to cry lol
3163,99,4,information giving,I could not tell you how many fun ideas I have tried and loved because of Pinterest ,0,0,0,2,2,"['tell', 'fun', 'idea', 'try', 'love', 'Pinterest']",information giving I could not tell you how many fun ideas I have tried and loved because of Pinterest
3164,99,4,information giving,I think it s much easier to pin things on the app than it is to pin them on the website ,0,0,0,2,2,"['think', 'easy', 'pin', 'thing', 'app', 'pin', 'website']",information giving I think it s much easier to pin things on the app than it is to pin them on the website
3165,99,4,information giving,I love looking at wedding stuff to help me plan my upcoming wedding ,0,0,0,2,2,"['love', 'look', 'wedding', 'stuff', 'help', 'plan', 'upcoming', 'wedding']",information giving I love looking at wedding stuff to help me plan my upcoming wedding
3166,99,5,feature request,I like pinterest a lot but it really needs to be managed better ,0,0,0,2,2,"['feature', 'request', 'like', 'pinterest', 'need', 'manage', 'better']",feature request I like pinterest a lot but it really needs to be managed better
3167,99,4,information giving,Adding 12 24 13 do not like updated fragmented boards ,0,0,0,2,2,"['add', '12', '24', '13', 'like', 'update', 'fragmented', 'board']",information giving Adding 12 24 13 do not like updated fragmented boards
3168,99,4,information giving,Use it just about everyday ,0,0,0,2,2,"['use', 'everyday']",information giving Use it just about everyday
3169,99,2,problem discovery,Frequent app crashes on my iPad please fix this bug ,0,0,0,2,2,"['problem', 'frequent', 'app', 'crash', 'iPad', 'fix', 'bug']",problem discovery Frequent app crashes on my iPad please fix this bug
3170,99,4,information giving,Pinterest is my go to when I need an idea for anything hair styles crafting cooking whatever ,0,0,0,2,2,"['Pinterest', 'need', 'idea', 'hair', 'style', 'craft', 'cooking']",information giving Pinterest is my go to when I need an idea for anything hair styles crafting cooking whatever
3171,99,2,problem discovery, n n update for new version n nI preferred the last layout and it STILL crashes when the orientation changes and at random too ,0,0,0,2,2,"['problem', 'update', 'new', 'version', 'ni', 'prefer', 'layout', 'crash', 'orientation', 'change', 'random']",problem discovery  n n update for new version n nI preferred the last layout and it STILL crashes when the orientation changes and at random too
3172,99,2,problem discovery,Why put the effort into a new layout and not fix major bugs ,0,0,0,2,2,"['problem', 'effort', 'new', 'layout', 'fix', 'major', 'bug']",problem discovery Why put the effort into a new layout and not fix major bugs
3173,99,5,feature request,I feel that they need to remove them ,0,0,0,2,2,"['feature', 'request', 'feel', 'need', 'remove']",feature request I feel that they need to remove them
3174,99,4,information giving,Will think of other improvements that may be needed when I think of them ,0,0,0,2,2,"['think', 'improvement', 'need', 'think']",information giving Will think of other improvements that may be needed when I think of them
3175,99,2,problem discovery,Please fix the bugs ,0,0,0,2,2,"['problem', 'fix', 'bug']",problem discovery Please fix the bugs
