FeedbackID,WebAppID,CategoryID,SubjectCleaned,MainTextCleaned,SubjectSpam,MainTextSpam,SpamStatus
3337,99,4,information seeking,Which one gets you to the list of categories the home magnifying glass plus sign or person ,0,0,0
3338,99,4,information giving,If you like a pin you should not be listed as following them ,0,0,0
3339,99,4,information giving,Fantastic ideas and the recipes are awesome ,0,0,0
3340,99,2,problem discovery,Now it will not load new pins from people I follow and if I click to view people I follow then it crashes and closes the app ,0,0,0
3341,99,2,problem discovery,Love this app but it crashes too much ,0,0,0
3342,99,4,information giving,A pretty good representation of the website but took a while to figure out how to save a photo to the camera roll ,0,0,0
3343,99,2,problem discovery,The app still crashes a lot and will often lose the page I was on if I switch to another app for a moment which is really annoying ,0,0,0
3344,99,2,problem discovery,Not a fan of the new layout and the app still crashes even on the most recent iOS platform ,0,0,0
3345,99,4,information giving,Whenever I need an idea for anything I can find a ton here ,0,0,0
3346,99,5,feature request,I receive a lot of pins and its frustrating that the pins show up small I think it would be cool if it comes up like the pins do when we are pinning ,0,0,0
3347,99,5,feature request,Having the pins on the left needs to be moved back to the middle ,0,0,0
3348,99,4,information giving,I do wish with all the new updates they made a slide show option because sometimes I just want to flip through my pins instead of having to click on each one one at a time ,0,0,0
3349,99,4,information giving,I RECOMMEND it to every wedding planner fashionista technology mogul DIY fanatic food craver comedic lover and many more ,0,0,0
3350,99,4,information giving,Highly recommend it ,0,0,0
3351,99,2,problem discovery,Don t try to fix something that doesn t need fixing ,0,0,0
3352,99,2,problem discovery,Reverse please ,0,0,0
3353,99,4,information giving,I don t even need any other apps ,0,0,0
3354,99,4,information giving,How did I ever live without Pinterest ,0,0,0
3355,99,5,feature request,Only thing I wish it would do would allow me to print from my iPad easily ,0,0,0
3356,99,2,problem discovery,The only complaint I have is that it crashes at random times ,0,0,0
3357,99,2,problem discovery,Though It crashes after a couples minutes on my ipod ,0,0,0
3358,99,5,feature request,I just miss the you could save the photos in your iPhone but other than that I m in love with this app ,0,0,0
3359,99,4,information giving,Gives me lots of ideas from tatoos to home decor to building or just make my life easier more fun ,0,0,0
3360,99,4,information giving,I use it all the time and I love how it rarely crashes ,0,0,0
3361,99,2,problem discovery,Very well put together but after using for a little bit on my iPhone the app crashes ,0,0,0
3362,99,2,problem discovery,When using it on my iPad it crashes and my iPad just shuts off then restarts it s self ,0,0,0
3363,99,4,information giving,You don t have to search and search the stuff that interests on the web its all here you can also add information you others to see ,0,0,0
3364,99,4,information giving,I also liked that choosing the board did not close my new pin not allowing me to make any additional changes to the wording if the pin ,0,0,0
3365,99,4,information giving, nOne more thing a lot of other people and I really liked the alphabet scroll bar for the boards so it would be nice if you could bring that back with your next bug fix ,0,0,0
3366,99,2,problem discovery,My only complaint would be occasional crashes ,0,0,0
3367,99,2,problem discovery,Please fix the bugs ,0,0,0
3368,99,2,problem discovery,I LOVE the update but I can t enjoy it because it still crashes A LOT ,0,0,0
3369,99,2,problem discovery,This app crashes at least twice a day and now is not fully loading the activity my pins are getting ,0,0,0
3370,99,5,feature request,I wish I could have the last version back ,0,0,0
3371,99,2,problem discovery,I don t like the pull up menu please fix ,0,0,0
3372,99,2,problem discovery,Please fix ur problem ,0,0,0
3373,99,2,problem discovery,Please fix it ,0,0,0
3374,99,2,problem discovery,Please fix this ,0,0,0
3375,99,4,information seeking,What happened to my notifications ,0,0,0
3376,99,2,problem discovery,They are only showing the brand new ones problem is sometimes I don t get through them all and then I come back now they are gone ,0,0,0
3377,99,2,problem discovery,Please please fix this ,0,0,0
3378,99,4,information seeking,What happened to the related pins that you got at the bottom of a pin ,0,0,0
3379,99,4,information giving,I hate that you can no longer see all the other items people pinned when you click on a specific pin ,0,0,0
3380,99,4,information giving,That was what made this so much fun the unlimited exploring ,0,0,0
3381,99,4,information giving,All my past notifications are gone I liked being able to look through the past ones and I can t access related pins which was really helpful in narrowing down my search results ,0,0,0
3382,99,2,problem discovery,Please fix bigs ,0,0,0
3383,99,4,information giving, nThat s how I found most of pins and now it s gone ,0,0,0
3384,99,2,problem discovery,Please fix this ,0,0,0
3385,99,4,information giving,Thank you for putting the time bar back and it has been crashing for me less thus far ,0,0,0
3386,99,4,information giving,There are so many times that I m on Pinterest when I definitely need to be doing other things ,0,0,0
3387,99,2,problem discovery,I can barely go on there for a minute with out it crashing ,0,0,0
3388,99,4,information giving,If you have numerous boards you now have to click to make the keyboard go away if you change the caption or you can t scroll to the bottom of your board list because the keyboard blocks it ,0,0,0
3389,99,4,information seeking,Why do you now have to reach across the screen to obtain your list of boards ,0,0,0
3390,99,4,information seeking,Why can you no longer see the number of followers you have on each board ,0,0,0
3391,99,4,information seeking,Why does your total number of boards no longer show on your main page ,0,0,0
3392,99,4,information giving,If was not broken it should not have been fixed ,0,0,0
3393,99,4,information giving,Can t stop pinning ,0,0,0
3394,99,2,problem discovery,I hate the new layout the menu bar at the bottom the way I can t just tap outside of a box to close it how the close x has switched sides with the pin it button ,0,0,0
3395,99,4,information giving, nThe one positive it hasn t crashed on me since the update ,0,0,0
3396,99,2,problem discovery,I use Pinterest a lot and version 3 3 still has the same issue as the last couple of updates ,0,0,0
3397,99,2,problem discovery,Crashes constantly and will occasionally crash my iPad 3 ,0,0,0
3398,99,2,problem discovery,It needs to be fixed not have useless things added on like a map option ,0,0,0
3399,99,4,information seeking,What was the point of this last update to make the app as difficult as possible to use ,0,0,0
3400,99,4,information giving,I don t like that you can t choose board cover with new update ,0,0,0
3401,99,4,information giving,It provides an access to ideas for just about any and everything ,0,0,0
3402,99,4,information giving,Great app would be nice if you could change tags on mobile version ,0,0,0
3403,99,4,information seeking,can t figure out how to change a board cover after the update ,0,0,0
3404,99,4,information giving,I doubt they even posted them ,0,0,0
3405,99,2,problem discovery,Obviously Pinterest is having spam issues ,0,0,0
3406,99,4,information giving,Please clear them up ,0,0,0
3407,99,2,problem discovery,Every since I updated to iOS7 this app crashes my whole iPad ,0,0,0
3408,99,2,problem discovery,Please fix because I don t like using Pinterest on a browser ,0,0,0
3409,99,4,information seeking,How do you change the board cover ,0,0,0
3410,99,2,problem discovery,However you guys forgot to add the follow count for individual boards ,0,0,0
3411,99,2,problem discovery,It crashes about five times a day when it IS working it is awesome ,0,0,0
3412,99,4,information giving,Hopefully the crashing has been fixed when there are a few open pages ,0,0,0
3413,99,4,information seeking, n nAlso why did you remove the number of pins we have per board ,0,0,0
3414,99,4,information giving,Please pay attention the the negative feedback ,0,0,0
3415,99,4,information seeking,So what happened to the option of saving photos from Pinterest directly to the camera roll on iPads ,0,0,0
3416,99,4,information giving,Totally counterintuitive and just makes things really difficult ,0,0,0
3417,99,4,information giving,It is not user friendly to navigate and there is an issue where I can t pin something because the pin button is out of reach ,0,0,0
3418,99,4,information giving,Now I can t email pins and upgrade is sluggish ,0,0,0
3419,99,4,information giving,Please put it back ,0,0,0
